Modelo,NumReacciones,SimilaridadPromedio
TCGA-BH-A6R9-01A_Xomics_specificModel,1322,0.468895618549873
TCGA-BH-A8FY-01A_Xomics_specificModel,1157,0.449637729852865
TCGA-BH-A8FZ-01A_Xomics_specificModel,1005,0.462732809573506
TCGA-BH-A8G0-01A_Xomics_specificModel,1208,0.439807948942089
TCGA-BH-AB28-01A_Xomics_specificModel,1330,0.458209819553759
TCGA-C8-A12K-01A_Xomics_specificModel,593,0.385381505441901
TCGA-C8-A12L-01A_Xomics_specificModel,1347,0.458668614850693
TCGA-C8-A12M-01A_Xomics_specificModel,1103,0.463014699776239
TCGA-C8-A12N-01A_Xomics_specificModel,880,0.458366915630441
TCGA-C8-A12O-01A_Xomics_specificModel,916,0.452836087998941
TCGA-C8-A12P-01A_Xomics_specificModel,919,0.424394477482011
TCGA-C8-A12Q-01A_Xomics_specificModel,896,0.438376558788496
TCGA-C8-A12T-01A_Xomics_specificModel,1300,0.454570512700682
TCGA-C8-A12U-01A_Xomics_specificModel,1198,0.465809261984623
TCGA-C8-A12V-01A_Xomics_specificModel,1060,0.467462116627944
TCGA-C8-A12W-01A_Xomics_specificModel,956,0.446722089329105
TCGA-C8-A12X-01A_Xomics_specificModel,1011,0.467554795794678
TCGA-C8-A12Y-01A_Xomics_specificModel,885,0.44422556829277
TCGA-C8-A12Z-01A_Xomics_specificModel,1192,0.466244552967682
TCGA-C8-A130-01A_Xomics_specificModel,1091,0.460706985616559
TCGA-C8-A131-01A_Xomics_specificModel,1389,0.464130602889367
TCGA-C8-A132-01A_Xomics_specificModel,1110,0.449091596028988
TCGA-C8-A133-01A_Xomics_specificModel,977,0.44258732703176
TCGA-C8-A134-01A_Xomics_specificModel,716,0.420123588319995
TCGA-C8-A135-01A_Xomics_specificModel,1158,0.473336508108369
TCGA-C8-A137-01A_Xomics_specificModel,919,0.451016103955948
TCGA-C8-A138-01A_Xomics_specificModel,990,0.449628098885944
TCGA-C8-A1HE-01A_Xomics_specificModel,1108,0.429383643065935
TCGA-C8-A1HF-01A_Xomics_specificModel,1319,0.453148565134859
TCGA-C8-A1HG-01A_Xomics_specificModel,865,0.444488933044514
TCGA-C8-A1HI-01A_Xomics_specificModel,1151,0.458083357444307
TCGA-C8-A1HJ-01A_Xomics_specificModel,835,0.458620899896368
TCGA-C8-A1HK-01A_Xomics_specificModel,1033,0.459621129212447
TCGA-C8-A1HL-01A_Xomics_specificModel,975,0.44548304167423
TCGA-C8-A1HM-01A_Xomics_specificModel,1089,0.469178612480084
TCGA-C8-A1HN-01A_Xomics_specificModel,949,0.431803515643151
TCGA-C8-A1HO-01A_Xomics_specificModel,642,0.405477202697447
TCGA-C8-A26V-01A_Xomics_specificModel,1344,0.464568059328708
TCGA-C8-A26W-01A_Xomics_specificModel,1033,0.416734106955678
TCGA-C8-A26X-01A_Xomics_specificModel,1025,0.459501815340834
TCGA-C8-A26Y-01A_Xomics_specificModel,875,0.44805983921573
TCGA-C8-A26Z-01A_Xomics_specificModel,812,0.431263674602564
TCGA-C8-A273-01A_Xomics_specificModel,1085,0.470178587487287
TCGA-C8-A274-01A_Xomics_specificModel,697,0.417925071355202
TCGA-C8-A275-01A_Xomics_specificModel,1271,0.45045735456569
TCGA-C8-A278-01A_Xomics_specificModel,1185,0.478453037093913
TCGA-C8-A27A-01A_Xomics_specificModel,767,0.437697478782508
TCGA-C8-A27B-01A_Xomics_specificModel,986,0.466414022167872
TCGA-C8-A3M7-01A_Xomics_specificModel,974,0.475289299308733
TCGA-C8-A3M8-01A_Xomics_specificModel,1344,0.453732515796292
TCGA-C8-A8HP-01A_Xomics_specificModel,816,0.424446576440915
TCGA-C8-A8HQ-01A_Xomics_specificModel,1030,0.458841466671928
TCGA-C8-A8HR-01A_Xomics_specificModel,1126,0.451020921354982
TCGA-D8-A13Y-01A_Xomics_specificModel,1330,0.461823187782289
TCGA-D8-A13Z-01A_Xomics_specificModel,1161,0.455324377086923
TCGA-D8-A140-01A_Xomics_specificModel,1306,0.455350820940685
TCGA-D8-A141-01A_Xomics_specificModel,1261,0.442622477805356
TCGA-D8-A142-01A_Xomics_specificModel,1518,0.446924034855105
TCGA-D8-A143-01A_Xomics_specificModel,1258,0.444896480150796
TCGA-D8-A145-01A_Xomics_specificModel,1149,0.459387978425203
TCGA-D8-A146-01A_Xomics_specificModel,1276,0.467059991310395
TCGA-D8-A147-01A_Xomics_specificModel,1105,0.421993622551309
TCGA-D8-A1J8-01A_Xomics_specificModel,695,0.412328699741353
TCGA-D8-A1J9-01A_Xomics_specificModel,1367,0.463231039265571
TCGA-D8-A1JA-01A_Xomics_specificModel,1368,0.450764051656351
TCGA-D8-A1JB-01A_Xomics_specificModel,934,0.440912241176585
TCGA-D8-A1JC-01A_Xomics_specificModel,1178,0.445299849972358
TCGA-D8-A1JD-01A_Xomics_specificModel,720,0.403479813186109
TCGA-D8-A1JE-01A_Xomics_specificModel,774,0.431187755240071
TCGA-D8-A1JF-01A_Xomics_specificModel,1246,0.456836702180431
TCGA-D8-A1JG-01B_Xomics_specificModel,1079,0.460210755430131
TCGA-D8-A1JH-01A_Xomics_specificModel,1031,0.41947661070224
TCGA-D8-A1JI-01A_Xomics_specificModel,1042,0.459694907332202
TCGA-D8-A1JJ-01A_Xomics_specificModel,903,0.456799049968735
TCGA-D8-A1JK-01A_Xomics_specificModel,939,0.455979755561533
TCGA-D8-A1JL-01A_Xomics_specificModel,1152,0.439425468834049
TCGA-D8-A1JM-01A_Xomics_specificModel,1190,0.450728950362395
TCGA-D8-A1JN-01A_Xomics_specificModel,1065,0.456715911831552
TCGA-D8-A1JP-01A_Xomics_specificModel,1116,0.447158727816249
TCGA-D8-A1JS-01A_Xomics_specificModel,1404,0.464957601711337
TCGA-D8-A1JT-01A_Xomics_specificModel,938,0.441964111510913
TCGA-D8-A1JU-01A_Xomics_specificModel,1022,0.460420220330279
TCGA-D8-A1X5-01A_Xomics_specificModel,1236,0.461881449508057
TCGA-D8-A1X6-01A_Xomics_specificModel,758,0.425042463005049
TCGA-D8-A1X7-01A_Xomics_specificModel,981,0.419095175322881
TCGA-D8-A1X8-01A_Xomics_specificModel,1185,0.463752781548095
TCGA-D8-A1X9-01A_Xomics_specificModel,470,0.359634853307069
TCGA-D8-A1XA-01A_Xomics_specificModel,1138,0.463339369069383
TCGA-D8-A1XB-01A_Xomics_specificModel,1117,0.454691872109042
TCGA-D8-A1XC-01A_Xomics_specificModel,999,0.46540723237162
TCGA-D8-A1XD-01A_Xomics_specificModel,1471,0.45600226320404
TCGA-D8-A1XF-01A_Xomics_specificModel,253,0.270332690041306
TCGA-D8-A1XG-01A_Xomics_specificModel,1396,0.461388146097367
TCGA-D8-A1XJ-01A_Xomics_specificModel,1201,0.459422028925752
TCGA-D8-A1XK-01A_Xomics_specificModel,1002,0.475860977332686
TCGA-D8-A1XL-01A_Xomics_specificModel,1454,0.465651920350349
TCGA-D8-A1XM-01A_Xomics_specificModel,920,0.411588981738663
TCGA-D8-A1XO-01A_Xomics_specificModel,775,0.413441459608708
TCGA-D8-A1XQ-01A_Xomics_specificModel,1403,0.43648964845769
TCGA-D8-A1XR-01A_Xomics_specificModel,1105,0.464774519214253
TCGA-D8-A1XS-01A_Xomics_specificModel,556,0.373159079782474
TCGA-D8-A1XT-01A_Xomics_specificModel,1172,0.462211659719867
TCGA-D8-A1XU-01A_Xomics_specificModel,1075,0.455330082469123
TCGA-D8-A1XV-01A_Xomics_specificModel,853,0.438043597130957
TCGA-D8-A1XW-01A_Xomics_specificModel,692,0.420335800839816
TCGA-D8-A1XY-01A_Xomics_specificModel,1416,0.436780695942442
TCGA-D8-A1XZ-01A_Xomics_specificModel,969,0.452718526075799
TCGA-D8-A1Y0-01A_Xomics_specificModel,1088,0.437830939754809
TCGA-D8-A1Y1-01A_Xomics_specificModel,1088,0.447452382858997
TCGA-D8-A1Y2-01A_Xomics_specificModel,1070,0.447193789378971
TCGA-D8-A1Y3-01A_Xomics_specificModel,900,0.4370637563795
TCGA-D8-A27E-01A_Xomics_specificModel,1367,0.448881327145992
TCGA-D8-A27F-01A_Xomics_specificModel,1050,0.453639682510683
TCGA-D8-A27G-01A_Xomics_specificModel,1219,0.444996715652589
TCGA-D8-A27H-01A_Xomics_specificModel,950,0.444707003639703
TCGA-D8-A27I-01A_Xomics_specificModel,1026,0.442175449902097
TCGA-D8-A27K-01A_Xomics_specificModel,1164,0.456345894322133
TCGA-D8-A27L-01A_Xomics_specificModel,945,0.456982600188194
TCGA-D8-A27M-01A_Xomics_specificModel,965,0.443882040743452
TCGA-D8-A27N-01A_Xomics_specificModel,1243,0.473110034112674
TCGA-D8-A27P-01A_Xomics_specificModel,1144,0.459556511582045
TCGA-D8-A27R-01A_Xomics_specificModel,1099,0.45637755847991
TCGA-D8-A27T-01A_Xomics_specificModel,1161,0.470192492885028
TCGA-D8-A27V-01A_Xomics_specificModel,706,0.403987515931522
TCGA-D8-A27W-01A_Xomics_specificModel,945,0.433314344010027
TCGA-D8-A3Z5-01A_Xomics_specificModel,873,0.433670388234855
TCGA-D8-A3Z6-01A_Xomics_specificModel,870,0.427930356206572
TCGA-D8-A4Z1-01A_Xomics_specificModel,836,0.442488518909959
TCGA-D8-A73U-01A_Xomics_specificModel,888,0.424292899267322
TCGA-D8-A73W-01A_Xomics_specificModel,1299,0.437421663412439
TCGA-D8-A73X-01A_Xomics_specificModel,1075,0.465669343368986
TCGA-E2-A105-01A_Xomics_specificModel,910,0.445302005284403
TCGA-E2-A106-01A_Xomics_specificModel,1389,0.444805340824182
TCGA-E2-A107-01A_Xomics_specificModel,1082,0.427634798652734
TCGA-E2-A108-01A_Xomics_specificModel,1469,0.446976277815044
TCGA-E2-A109-01A_Xomics_specificModel,918,0.436702506378501
TCGA-E2-A10A-01A_Xomics_specificModel,1152,0.455517635757371
TCGA-E2-A10B-01A_Xomics_specificModel,1196,0.454357427617391
TCGA-E2-A10C-01A_Xomics_specificModel,1119,0.444674392703636
TCGA-E2-A10E-01A_Xomics_specificModel,765,0.42696630353887
TCGA-E2-A10F-01A_Xomics_specificModel,1217,0.464709028379623
TCGA-E2-A14N-01A_Xomics_specificModel,1200,0.453981346759451
TCGA-E2-A14O-01A_Xomics_specificModel,1121,0.449997955620692
TCGA-E2-A14P-01A_Xomics_specificModel,1163,0.422608035735744
TCGA-E2-A14Q-01A_Xomics_specificModel,1132,0.444226231302509
TCGA-E2-A14R-01A_Xomics_specificModel,975,0.449037416675658
TCGA-E2-A14S-01A_Xomics_specificModel,1033,0.447967893239807
TCGA-E2-A14T-01A_Xomics_specificModel,1106,0.45399065182644
TCGA-E2-A14U-01A_Xomics_specificModel,864,0.432557489776924
TCGA-E2-A14V-01A_Xomics_specificModel,1243,0.43352788355757
TCGA-E2-A14W-01A_Xomics_specificModel,756,0.438569411596276
TCGA-E2-A14X-01A_Xomics_specificModel,768,0.431349625748896
TCGA-E2-A14Y-01A_Xomics_specificModel,1058,0.469928906682209
TCGA-E2-A14Z-01A_Xomics_specificModel,1107,0.454095874760985
TCGA-E2-A150-01A_Xomics_specificModel,1183,0.45540432690395
TCGA-E2-A152-01A_Xomics_specificModel,1160,0.461930088415855
TCGA-E2-A153-01A_Xomics_specificModel,1678,0.451932985117641
TCGA-E2-A153-11A_Xomics_specificModel,1423,0.460581749548134
TCGA-E2-A154-01A_Xomics_specificModel,1202,0.45641583394625
TCGA-E2-A155-01A_Xomics_specificModel,1177,0.448110606955924
TCGA-E2-A156-01A_Xomics_specificModel,996,0.462758317252052
TCGA-E2-A158-01A_Xomics_specificModel,1337,0.449499265104624
TCGA-E2-A158-11A_Xomics_specificModel,1028,0.458385612224102
TCGA-E2-A159-01A_Xomics_specificModel,1180,0.470658606825775
TCGA-E2-A15A-01A_Xomics_specificModel,1017,0.435179752612647
TCGA-E2-A15A-06A_Xomics_specificModel,1090,0.426478141736478
TCGA-E2-A15C-01A_Xomics_specificModel,1097,0.456734937743316
TCGA-E2-A15D-01A_Xomics_specificModel,956,0.443044801250813
TCGA-E2-A15E-01A_Xomics_specificModel,1129,0.457485503980514
TCGA-E2-A15E-06A_Xomics_specificModel,1225,0.468387789396637
TCGA-E2-A15F-01A_Xomics_specificModel,964,0.453464016458931
TCGA-E2-A15G-01A_Xomics_specificModel,1236,0.450324485452744
TCGA-E2-A15H-01A_Xomics_specificModel,986,0.437892057597686
TCGA-E2-A15I-01A_Xomics_specificModel,1238,0.460584511486028
TCGA-E2-A15I-11A_Xomics_specificModel,1016,0.433530553400647
TCGA-E2-A15J-01A_Xomics_specificModel,1030,0.43373573125276
TCGA-E2-A15K-01A_Xomics_specificModel,1549,0.447089821357858
TCGA-E2-A15K-06A_Xomics_specificModel,1207,0.459689621539781
TCGA-E2-A15K-11A_Xomics_specificModel,1042,0.431870649836801
TCGA-E2-A15L-01A_Xomics_specificModel,943,0.443712269054235
TCGA-E2-A15M-01A_Xomics_specificModel,1480,0.453955004369073
TCGA-E2-A15M-11A_Xomics_specificModel,990,0.440786114009291
TCGA-E2-A15O-01A_Xomics_specificModel,1298,0.442200891759908
TCGA-E2-A15P-01A_Xomics_specificModel,1102,0.447863800963341
TCGA-E2-A15R-01A_Xomics_specificModel,750,0.420489614048697
TCGA-E2-A15S-01A_Xomics_specificModel,1361,0.471664432800467
TCGA-E2-A15T-01A_Xomics_specificModel,1289,0.465526715166109
TCGA-E2-A1AZ-01A_Xomics_specificModel,1112,0.451188247664675
TCGA-E2-A1B0-01A_Xomics_specificModel,1372,0.463556862298707
TCGA-E2-A1B1-01A_Xomics_specificModel,1269,0.46809704696011
TCGA-E2-A1B4-01A_Xomics_specificModel,1112,0.440734124231714
TCGA-E2-A1B5-01A_Xomics_specificModel,1047,0.460701569440124
TCGA-E2-A1B6-01A_Xomics_specificModel,1388,0.439636753313179
TCGA-E2-A1BC-01A_Xomics_specificModel,1006,0.439611419750257
TCGA-E2-A1BC-11A_Xomics_specificModel,791,0.421106862309299
TCGA-E2-A1BD-01A_Xomics_specificModel,1076,0.451757208681491
TCGA-E2-A1IE-01A_Xomics_specificModel,885,0.429137686614126
TCGA-E2-A1IF-01A_Xomics_specificModel,1062,0.465077475804485
TCGA-E2-A1IG-01A_Xomics_specificModel,1211,0.455897817020806
TCGA-E2-A1IG-11A_Xomics_specificModel,1226,0.455795873770374
TCGA-E2-A1IH-01A_Xomics_specificModel,1144,0.457386069296582
TCGA-E2-A1II-01A_Xomics_specificModel,1396,0.446493371806783
TCGA-E2-A1IJ-01A_Xomics_specificModel,953,0.456991159955006
TCGA-E2-A1IK-01A_Xomics_specificModel,908,0.466632788219584
TCGA-E2-A1IL-01A_Xomics_specificModel,1132,0.472512932587629
TCGA-E2-A1IN-01A_Xomics_specificModel,1049,0.471856915948154
TCGA-E2-A1IO-01A_Xomics_specificModel,1221,0.433768392956279
TCGA-E2-A1IU-01A_Xomics_specificModel,1231,0.429680922046483
TCGA-E2-A1L6-01A_Xomics_specificModel,1351,0.462078503065928
TCGA-E2-A1L7-01A_Xomics_specificModel,978,0.455358749428935
TCGA-E2-A1L7-11A_Xomics_specificModel,1025,0.454931734692796
TCGA-E2-A1L8-01A_Xomics_specificModel,823,0.400896333922027
TCGA-E2-A1L9-01A_Xomics_specificModel,1307,0.44444959402736
TCGA-E2-A1LA-01A_Xomics_specificModel,1323,0.471337096408492
TCGA-E2-A1LB-01A_Xomics_specificModel,1116,0.46190710548816
TCGA-E2-A1LB-11A_Xomics_specificModel,1044,0.460107903892879
TCGA-E2-A1LE-01A_Xomics_specificModel,1183,0.452511289380856
TCGA-E2-A1LG-01A_Xomics_specificModel,916,0.446931037669938
TCGA-E2-A1LH-01A_Xomics_specificModel,1192,0.460214882662874
TCGA-E2-A1LH-11A_Xomics_specificModel,1158,0.461556229810395
TCGA-E2-A1LI-01A_Xomics_specificModel,960,0.434206836597465
TCGA-E2-A1LK-01A_Xomics_specificModel,1093,0.454485206319126
TCGA-E2-A1LL-01A_Xomics_specificModel,994,0.427067082056645
TCGA-E2-A1LS-01A_Xomics_specificModel,1016,0.460513082088313
TCGA-E2-A1LS-11A_Xomics_specificModel,980,0.441472187477669
TCGA-E2-A2P5-01A_Xomics_specificModel,1067,0.458466580184474
TCGA-E2-A2P6-01A_Xomics_specificModel,896,0.453212704272185
TCGA-E2-A3DX-01A_Xomics_specificModel,928,0.445975001328988
TCGA-E2-A56Z-01A_Xomics_specificModel,1034,0.463133970399404
TCGA-E2-A570-01A_Xomics_specificModel,1075,0.461545026927569
TCGA-E2-A572-01A_Xomics_specificModel,998,0.434825566902298
TCGA-E2-A573-01A_Xomics_specificModel,682,0.414150550412479
TCGA-E2-A574-01A_Xomics_specificModel,940,0.438978739751367
TCGA-E2-A576-01A_Xomics_specificModel,1507,0.455157690084487
TCGA-E2-A9RU-01A_Xomics_specificModel,765,0.420728370188739
TCGA-E9-A1N3-01A_Xomics_specificModel,889,0.428808270140529
TCGA-E9-A1N4-01A_Xomics_specificModel,1460,0.467428798239638
TCGA-E9-A1N4-11A_Xomics_specificModel,982,0.46883675482279
TCGA-E9-A1N5-01A_Xomics_specificModel,984,0.432006459084707
TCGA-E9-A1N5-11A_Xomics_specificModel,1441,0.448684739047979
TCGA-E9-A1N6-01A_Xomics_specificModel,1077,0.458047593142088
TCGA-E9-A1N6-11A_Xomics_specificModel,1037,0.436907278876582
TCGA-E9-A1N8-01A_Xomics_specificModel,920,0.39311012302063
TCGA-E9-A1N9-01A_Xomics_specificModel,633,0.397342012763953
TCGA-E9-A1N9-11A_Xomics_specificModel,1067,0.454959336121563
TCGA-E9-A1NA-01A_Xomics_specificModel,1297,0.457402208372277
TCGA-E9-A1NA-11A_Xomics_specificModel,1023,0.438948544182583
TCGA-E9-A1NC-01A_Xomics_specificModel,1179,0.45784818830479
TCGA-E9-A1ND-01A_Xomics_specificModel,1092,0.464175707141995
TCGA-E9-A1ND-11A_Xomics_specificModel,772,0.408124018463385
TCGA-E9-A1NE-01A_Xomics_specificModel,1301,0.457867468346458
TCGA-E9-A1NF-01A_Xomics_specificModel,1169,0.46320977546746
TCGA-E9-A1NF-11A_Xomics_specificModel,893,0.4336003606188
TCGA-E9-A1NG-01A_Xomics_specificModel,1095,0.445063832539188
TCGA-E9-A1NG-11A_Xomics_specificModel,1017,0.446930728021211
TCGA-E9-A1NH-01A_Xomics_specificModel,1324,0.460810260249165
TCGA-E9-A1NI-01A_Xomics_specificModel,942,0.43027235876095
TCGA-E9-A1QZ-01A_Xomics_specificModel,991,0.444974130523493
TCGA-E9-A1R0-01A_Xomics_specificModel,1001,0.462165433470223
TCGA-E9-A1R2-01A_Xomics_specificModel,993,0.432115078215382
TCGA-E9-A1R3-01A_Xomics_specificModel,1276,0.458768080144196
TCGA-E9-A1R4-01A_Xomics_specificModel,1139,0.448004926487894
TCGA-E9-A1R5-01A_Xomics_specificModel,920,0.444673548319941
TCGA-E9-A1R6-01A_Xomics_specificModel,1101,0.456485165718699
TCGA-E9-A1R7-01A_Xomics_specificModel,1198,0.465775611973412
TCGA-E9-A1R7-11A_Xomics_specificModel,741,0.390266603656073
TCGA-E9-A1RA-01A_Xomics_specificModel,1098,0.44708567050319
TCGA-E9-A1RB-01A_Xomics_specificModel,1044,0.451674115419365
TCGA-E9-A1RB-11A_Xomics_specificModel,1143,0.436873265450747
TCGA-E9-A1RC-01A_Xomics_specificModel,1567,0.444845582049371
TCGA-E9-A1RC-11A_Xomics_specificModel,852,0.438259318506743
TCGA-E9-A1RD-01A_Xomics_specificModel,954,0.454622680738807
TCGA-E9-A1RD-11A_Xomics_specificModel,1067,0.453939250472434
TCGA-E9-A1RE-01A_Xomics_specificModel,1196,0.434222781942555
TCGA-E9-A1RF-01A_Xomics_specificModel,1194,0.455435744999433
TCGA-E9-A1RF-11A_Xomics_specificModel,1386,0.434627080438875
TCGA-E9-A1RG-01A_Xomics_specificModel,1361,0.454484303756412
TCGA-E9-A1RH-01A_Xomics_specificModel,569,0.388513328525316
TCGA-E9-A1RH-11A_Xomics_specificModel,1200,0.456844502772315
TCGA-E9-A1RI-01A_Xomics_specificModel,873,0.442483354034599
TCGA-E9-A1RI-11A_Xomics_specificModel,1224,0.467429807936288
TCGA-E9-A226-01A_Xomics_specificModel,910,0.451986677885951
TCGA-E9-A227-01A_Xomics_specificModel,883,0.443692236452272
TCGA-E9-A228-01A_Xomics_specificModel,851,0.422121488421666
TCGA-E9-A229-01A_Xomics_specificModel,1174,0.41743693058705
TCGA-E9-A22A-01A_Xomics_specificModel,905,0.449646631669868
TCGA-E9-A22B-01A_Xomics_specificModel,1000,0.45860852685525
TCGA-E9-A22D-01A_Xomics_specificModel,805,0.408066166110683
TCGA-E9-A22E-01A_Xomics_specificModel,914,0.441046432607305
TCGA-E9-A22G-01A_Xomics_specificModel,987,0.46527609973232
TCGA-E9-A22H-01A_Xomics_specificModel,940,0.394517158989906
TCGA-E9-A243-01A_Xomics_specificModel,1091,0.459760357402554
TCGA-E9-A244-01A_Xomics_specificModel,905,0.440888891878073
TCGA-E9-A245-01A_Xomics_specificModel,1073,0.447842883377661
TCGA-E9-A247-01A_Xomics_specificModel,585,0.396579940291279
TCGA-E9-A248-01A_Xomics_specificModel,841,0.41486798056592
TCGA-E9-A249-01A_Xomics_specificModel,975,0.4413788080867
TCGA-E9-A24A-01A_Xomics_specificModel,1082,0.442446818707716
TCGA-E9-A295-01A_Xomics_specificModel,966,0.454829713277318
TCGA-E9-A2JS-01A_Xomics_specificModel,1167,0.45008677625884
TCGA-E9-A2JT-01A_Xomics_specificModel,960,0.473370903567292
TCGA-E9-A3HO-01A_Xomics_specificModel,1202,0.456159105723251
TCGA-E9-A3Q9-01A_Xomics_specificModel,1257,0.469974502082622
TCGA-E9-A3QA-01A_Xomics_specificModel,874,0.435157836684463
TCGA-E9-A3X8-01A_Xomics_specificModel,1194,0.443712074320905
TCGA-E9-A54X-01A_Xomics_specificModel,603,0.413071493487764
TCGA-E9-A54Y-01A_Xomics_specificModel,1028,0.453984391276909
TCGA-E9-A5FK-01A_Xomics_specificModel,1327,0.468211653495279
TCGA-E9-A5FL-01A_Xomics_specificModel,1310,0.462999458923929
TCGA-E9-A5UO-01A_Xomics_specificModel,1114,0.465422040497941
TCGA-E9-A5UP-01A_Xomics_specificModel,1070,0.441582656623428
TCGA-E9-A6HE-01A_Xomics_specificModel,1010,0.452134137925927
TCGA-EW-A1IW-01A_Xomics_specificModel,870,0.421395794162173
TCGA-EW-A1IX-01A_Xomics_specificModel,1114,0.458644268240069
TCGA-EW-A1IY-01A_Xomics_specificModel,1321,0.465102821780393
TCGA-EW-A1IZ-01A_Xomics_specificModel,840,0.446250997357515
TCGA-EW-A1J1-01A_Xomics_specificModel,1007,0.456909481639685
TCGA-EW-A1J2-01A_Xomics_specificModel,1066,0.45666701283819
TCGA-EW-A1J3-01A_Xomics_specificModel,1098,0.437087237783933
TCGA-EW-A1J5-01A_Xomics_specificModel,1297,0.461523366294091
TCGA-EW-A1J6-01A_Xomics_specificModel,784,0.449331998489302
TCGA-EW-A1OV-01A_Xomics_specificModel,1262,0.4534749000117
TCGA-EW-A1OW-01A_Xomics_specificModel,1045,0.43781826816601
TCGA-EW-A1OX-01A_Xomics_specificModel,666,0.400979517724791
TCGA-EW-A1OY-01A_Xomics_specificModel,1341,0.434363004136872
TCGA-EW-A1OZ-01A_Xomics_specificModel,1220,0.470672993033714
TCGA-EW-A1P0-01A_Xomics_specificModel,1267,0.450228117918037
TCGA-EW-A1P1-01A_Xomics_specificModel,762,0.427347016742122
TCGA-EW-A1P3-01A_Xomics_specificModel,783,0.426630139715042
TCGA-EW-A1P4-01A_Xomics_specificModel,1011,0.45465549797079
TCGA-EW-A1P5-01A_Xomics_specificModel,1208,0.443979488844685
TCGA-EW-A1P6-01A_Xomics_specificModel,1009,0.447461555281753
TCGA-EW-A1P7-01A_Xomics_specificModel,642,0.404962826655427
TCGA-EW-A1P8-01A_Xomics_specificModel,1025,0.446879633502353
TCGA-EW-A1PA-01A_Xomics_specificModel,1104,0.458111132739287
TCGA-EW-A1PB-01A_Xomics_specificModel,1516,0.464213136614577
TCGA-EW-A1PC-01B_Xomics_specificModel,1163,0.452436404285861
TCGA-EW-A1PD-01A_Xomics_specificModel,1193,0.453210345525191
TCGA-EW-A1PE-01A_Xomics_specificModel,608,0.39665142712128
TCGA-EW-A1PF-01A_Xomics_specificModel,1140,0.430687934050576
TCGA-EW-A1PG-01A_Xomics_specificModel,1186,0.461226199323897
TCGA-EW-A1PH-01A_Xomics_specificModel,956,0.434935015134268
TCGA-EW-A2FR-01A_Xomics_specificModel,1084,0.447081234241821
TCGA-EW-A2FS-01A_Xomics_specificModel,1196,0.451846226610581
TCGA-EW-A2FV-01A_Xomics_specificModel,1123,0.464487610845476
TCGA-EW-A2FW-01A_Xomics_specificModel,972,0.463161220663935
TCGA-EW-A3E8-01B_Xomics_specificModel,754,0.436156153804622
TCGA-EW-A3U0-01A_Xomics_specificModel,1046,0.427941559903354
TCGA-EW-A423-01A_Xomics_specificModel,1448,0.453826072124519
TCGA-EW-A424-01A_Xomics_specificModel,1297,0.455826716940007
TCGA-EW-A6S9-01A_Xomics_specificModel,1168,0.449793568611559
TCGA-EW-A6SA-01A_Xomics_specificModel,1315,0.474184131261153
TCGA-EW-A6SB-01A_Xomics_specificModel,1409,0.441276095328561
TCGA-EW-A6SC-01A_Xomics_specificModel,1097,0.465871140336756
TCGA-EW-A6SD-01A_Xomics_specificModel,1212,0.44173500790649
TCGA-GI-A2C8-01A_Xomics_specificModel,1228,0.436932139763525
TCGA-GI-A2C8-11A_Xomics_specificModel,1406,0.43928222102914
TCGA-GI-A2C9-01A_Xomics_specificModel,939,0.453117965277335
TCGA-GI-A2C9-11A_Xomics_specificModel,907,0.451006981216173
TCGA-GM-A2D9-01A_Xomics_specificModel,798,0.439671931129448
TCGA-GM-A2DA-01A_Xomics_specificModel,837,0.418778853406075
TCGA-GM-A2DB-01A_Xomics_specificModel,860,0.462204723234637
TCGA-GM-A2DC-01A_Xomics_specificModel,1237,0.459183163678957
TCGA-GM-A2DD-01A_Xomics_specificModel,1233,0.466057983260548
TCGA-GM-A2DF-01A_Xomics_specificModel,1318,0.450434367443048
TCGA-GM-A2DH-01A_Xomics_specificModel,1423,0.446710446541468
TCGA-GM-A2DI-01A_Xomics_specificModel,1124,0.454269004356418
TCGA-GM-A2DK-01A_Xomics_specificModel,1042,0.469489346800232
TCGA-GM-A2DL-01A_Xomics_specificModel,855,0.44230963421518
TCGA-GM-A2DM-01A_Xomics_specificModel,784,0.430571803470069
TCGA-GM-A2DN-01A_Xomics_specificModel,968,0.440534497871171
TCGA-GM-A2DO-01A_Xomics_specificModel,710,0.440888735630044
TCGA-GM-A3NW-01A_Xomics_specificModel,1095,0.458394606904634
TCGA-GM-A3NY-01A_Xomics_specificModel,1021,0.463637968016281
TCGA-GM-A3XG-01A_Xomics_specificModel,1066,0.419269622784618
TCGA-GM-A3XL-01A_Xomics_specificModel,937,0.453330481688962
TCGA-GM-A3XN-01A_Xomics_specificModel,1375,0.450110134579343
TCGA-GM-A4E0-01A_Xomics_specificModel,1021,0.447493423310491
TCGA-GM-A5PV-01A_Xomics_specificModel,1075,0.467291514117811
TCGA-GM-A5PX-01A_Xomics_specificModel,870,0.437772903929821
TCGA-HN-A2NL-01A_Xomics_specificModel,1089,0.454834273291217
TCGA-HN-A2OB-01A_Xomics_specificModel,887,0.446843091870013
TCGA-JL-A3YW-01A_Xomics_specificModel,1294,0.438767378792683
TCGA-JL-A3YX-01A_Xomics_specificModel,1042,0.45452127022998
TCGA-LD-A66U-01A_Xomics_specificModel,1344,0.440727651350095
